planetID,Region Name,System Name,Planet Name,Power,Workforce,Superionic Ice / Hour,Magmatic Gas / Hour
40015914,Vale of the Silent,49-0LI,49-0LI I,0,3950,0,0
40015934,Vale of the Silent,49-0LI,49-0LI VIII,160,0,0,0
40015915,Vale of the Silent,49-0LI,49-0LI II,0,0,0,981
40015944,Vale of the Silent,IPAY-2,IPAY-2 II,860,0,0,0
40015942,Vale of the Silent,IPAY-2,IPAY-2 I,0,4450,0,0
40015963,Vale of the Silent,IPAY-2,IPAY-2 VII,0,5770,0,0
40015952,Vale of the Silent,IPAY-2,IPAY-2 V,290,0,0,0
40015946,Vale of the Silent,IPAY-2,IPAY-2 III,0,0,0,1059
40015959,Vale of the Silent,IPAY-2,IPAY-2 VI,0,8840,0,0
40015950,Vale of the Silent,IPAY-2,IPAY-2 IV,0,7690,0,0
40015967,Vale of the Silent,DAYP-G,DAYP-G I,890,0,0,0
40015997,Vale of the Silent,DAYP-G,DAYP-G IV,0,0,37,0
40015981,Vale of the Silent,DAYP-G,DAYP-G III,150,0,0,0
40015968,Vale of the Silent,DAYP-G,DAYP-G II,270,0,0,0
40016033,Vale of the Silent,IFJ-EL,IFJ-EL VI,290,0,0,0
40016009,Vale of the Silent,IFJ-EL,IFJ-EL II,0,0,0,772
40016010,Vale of the Silent,IFJ-EL,IFJ-EL III,570,0,0,0
40016012,Vale of the Silent,IFJ-EL,IFJ-EL IV,410,0,0,0
40016008,Vale of the Silent,IFJ-EL,IFJ-EL I,0,2320,0,0
40016057,Vale of the Silent,IFJ-EL,IFJ-EL VII,440,0,0,0
40016030,Vale of the Silent,IFJ-EL,IFJ-EL V,690,0,0,0
40016099,Vale of the Silent,47L-J4,47L-J4 VII,0,7690,0,0
40016094,Vale of the Silent,47L-J4,47L-J4 V,0,3860,0,0
40016097,Vale of the Silent,47L-J4,47L-J4 VI,0,6170,0,0
40016092,Vale of the Silent,47L-J4,47L-J4 III,0,3120,0,0
40016093,Vale of the Silent,47L-J4,47L-J4 IV,0,2360,0,0
40016102,Vale of the Silent,47L-J4,47L-J4 VIII,560,0,0,0
40016089,Vale of the Silent,47L-J4,47L-J4 II,0,1090,0,0
40016088,Vale of the Silent,47L-J4,47L-J4 I,980,0,0,0
40016112,Vale of the Silent,Q-L07F,Q-L07F III,360,0,0,0
40016108,Vale of the Silent,Q-L07F,Q-L07F I,670,0,0,0
40016174,Vale of the Silent,Q-L07F,Q-L07F VII,0,0,32,0
40016150,Vale of the Silent,Q-L07F,Q-L07F VI,460,0,0,0
40016110,Vale of the Silent,Q-L07F,Q-L07F II,0,8690,0,0
40016125,Vale of the Silent,Q-L07F,Q-L07F V,200,0,0,0
40016123,Vale of the Silent,Q-L07F,Q-L07F IV,0,5110,0,0
40016180,Vale of the Silent,E-D0VZ,E-D0VZ II,0,3150,0,0
40016192,Vale of the Silent,E-D0VZ,E-D0VZ VII,0,7790,0,0
40016193,Vale of the Silent,E-D0VZ,E-D0VZ VIII,0,8830,0,0
40016181,Vale of the Silent,E-D0VZ,E-D0VZ III,0,4920,0,0
40016184,Vale of the Silent,E-D0VZ,E-D0VZ IV,0,2490,0,0
40016189,Vale of the Silent,E-D0VZ,E-D0VZ VI,0,9120,0,0
40016178,Vale of the Silent,E-D0VZ,E-D0VZ I,810,0,0,0
40016188,Vale of the Silent,E-D0VZ,E-D0VZ V,0,0,0,889
40016201,Vale of the Silent,6WW-28,6WW-28 III,250,0,0,0
40016197,Vale of the Silent,6WW-28,6WW-28 I,0,4280,0,0
40016199,Vale of the Silent,6WW-28,6WW-28 II,0,1740,0,0
40016219,Vale of the Silent,6WW-28,6WW-28 VI,160,0,0,0
40016216,Vale of the Silent,6WW-28,6WW-28 V,0,9900,0,0
40016204,Vale of the Silent,6WW-28,6WW-28 IV,330,0,0,0
40016281,Vale of the Silent,A8A-JN,A8A-JN VII,180,0,0,0
40016248,Vale of the Silent,A8A-JN,A8A-JN III,0,7730,0,0
40016252,Vale of the Silent,A8A-JN,A8A-JN IV,110,0,0,0
40016246,Vale of the Silent,A8A-JN,A8A-JN II,0,0,0,828
40016244,Vale of the Silent,A8A-JN,A8A-JN I,0,4670,0,0
40016259,Vale of the Silent,A8A-JN,A8A-JN V,310,0,0,0
40016264,Vale of the Silent,A8A-JN,A8A-JN VI,430,0,0,0
40016308,Vale of the Silent,A8A-JN,A8A-JN VIII,0,2450,0,0
40016363,Vale of the Silent,S-NJBB,S-NJBB VIII,430,0,0,0
40016317,Vale of the Silent,S-NJBB,S-NJBB II,0,2960,0,0
40016320,Vale of the Silent,S-NJBB,S-NJBB IV,150,0,0,0
40016370,Vale of the Silent,S-NJBB,S-NJBB IX,440,0,0,0
40016327,Vale of the Silent,S-NJBB,S-NJBB V,0,1360,0,0
40016334,Vale of the Silent,S-NJBB,S-NJBB VII,320,0,0,0
40016318,Vale of the Silent,S-NJBB,S-NJBB III,0,9750,0,0
40016330,Vale of the Silent,S-NJBB,S-NJBB VI,0,0,0,1092
40016315,Vale of the Silent,S-NJBB,S-NJBB I,0,2730,0,0
40016431,Vale of the Silent,T-GCGL,T-GCGL VIII,370,0,0,0
40016385,Vale of the Silent,T-GCGL,T-GCGL III,0,0,0,907
40016390,Vale of the Silent,T-GCGL,T-GCGL V,0,9190,0,0
40016459,Vale of the Silent,T-GCGL,T-GCGL IX,440,0,0,0
40016412,Vale of the Silent,T-GCGL,T-GCGL VII,200,0,0,0
40016394,Vale of the Silent,T-GCGL,T-GCGL VI,460,0,0,0
40016486,Vale of the Silent,T-GCGL,T-GCGL XI,110,0,0,0
40016484,Vale of the Silent,T-GCGL,T-GCGL X,0,4370,0,0
40016512,Vale of the Silent,T-GCGL,T-GCGL XII,0,5410,0,0
40016383,Vale of the Silent,T-GCGL,T-GCGL II,560,0,0,0
40016381,Vale of the Silent,T-GCGL,T-GCGL I,0,4710,0,0
40016387,Vale of the Silent,T-GCGL,T-GCGL IV,0,8210,0,0
40016526,Vale of the Silent,0MV-4W,0MV-4W V,150,0,0,0
40016519,Vale of the Silent,0MV-4W,0MV-4W III,0,1280,0,0
40016556,Vale of the Silent,0MV-4W,0MV-4W VII,480,0,0,0
40016607,Vale of the Silent,0MV-4W,0MV-4W IX,0,5190,0,0
40016521,Vale of the Silent,0MV-4W,0MV-4W IV,440,0,0,0
40016533,Vale of the Silent,0MV-4W,0MV-4W VI,360,0,0,0
40016595,Vale of the Silent,0MV-4W,0MV-4W VIII,620,0,0,0
40016515,Vale of the Silent,0MV-4W,0MV-4W I,0,1410,0,0
40016517,Vale of the Silent,0MV-4W,0MV-4W II,0,3940,0,0
40016610,Vale of the Silent,TVN-FM,TVN-FM I,0,0,0,986
40016611,Vale of the Silent,TVN-FM,TVN-FM II,0,4070,0,0
40016652,Vale of the Silent,TVN-FM,TVN-FM X,0,0,36,0
40016620,Vale of the Silent,TVN-FM,TVN-FM VI,130,0,0,0
40016614,Vale of the Silent,TVN-FM,TVN-FM IV,670,0,0,0
40016628,Vale of the Silent,TVN-FM,TVN-FM VIII,500,0,0,0
40016649,Vale of the Silent,TVN-FM,TVN-FM IX,0,8880,0,0
40016617,Vale of the Silent,TVN-FM,TVN-FM V,520,0,0,0
40016625,Vale of the Silent,TVN-FM,TVN-FM VII,0,7840,0,0
40016612,Vale of the Silent,TVN-FM,TVN-FM III,0,3820,0,0
40016665,Vale of the Silent,V-NL3K,V-NL3K IV,120,0,0,0
40016742,Vale of the Silent,V-NL3K,V-NL3K XII,0,5010,0,0
40016709,Vale of the Silent,V-NL3K,V-NL3K VIII,300,0,0,0
40016732,Vale of the Silent,V-NL3K,V-NL3K X,0,0,34,0
40016662,Vale of the Silent,V-NL3K,V-NL3K III,680,0,0,0
40016740,Vale of the Silent,V-NL3K,V-NL3K XI,0,5780,0,0
40016672,Vale of the Silent,V-NL3K,V-NL3K VI,270,0,0,0
40016658,Vale of the Silent,V-NL3K,V-NL3K I,0,4160,0,0
40016670,Vale of the Silent,V-NL3K,V-NL3K V,0,4340,0,0
40016660,Vale of the Silent,V-NL3K,V-NL3K II,520,0,0,0
40016686,Vale of the Silent,V-NL3K,V-NL3K VII,220,0,0,0
40016725,Vale of the Silent,V-NL3K,V-NL3K IX,110,0,0,0
40016759,Vale of the Silent,AZBR-2,AZBR-2 VIII,120,0,0,0
40016779,Vale of the Silent,AZBR-2,AZBR-2 X,340,0,0,0
40016784,Vale of the Silent,AZBR-2,AZBR-2 XI,0,0,36,0
40016756,Vale of the Silent,AZBR-2,AZBR-2 VII,0,8780,0,0
40016753,Vale of the Silent,AZBR-2,AZBR-2 VI,0,3400,0,0
40016751,Vale of the Silent,AZBR-2,AZBR-2 V,0,2010,0,0
40016745,Vale of the Silent,AZBR-2,AZBR-2 I,0,0,0,814
40016764,Vale of the Silent,AZBR-2,AZBR-2 IX,280,0,0,0
40016748,Vale of the Silent,AZBR-2,AZBR-2 III,0,0,0,667
40016746,Vale of the Silent,AZBR-2,AZBR-2 II,0,1160,0,0
40016750,Vale of the Silent,AZBR-2,AZBR-2 IV,0,5150,0,0
40016812,Vale of the Silent,Z-8Q65,Z-8Q65 IV,360,0,0,0
40016860,Vale of the Silent,Z-8Q65,Z-8Q65 VII,650,0,0,0
40016805,Vale of the Silent,Z-8Q65,Z-8Q65 III,180,0,0,0
40016801,Vale of the Silent,Z-8Q65,Z-8Q65 II,620,0,0,0
40016837,Vale of the Silent,Z-8Q65,Z-8Q65 V,370,0,0,0
40016851,Vale of the Silent,Z-8Q65,Z-8Q65 VI,470,0,0,0
40016799,Vale of the Silent,Z-8Q65,Z-8Q65 I,0,2760,0,0
40016867,Vale of the Silent,0J3L-V,0J3L-V II,0,0,0,764
40016891,Vale of the Silent,0J3L-V,0J3L-V X,300,0,0,0
40016868,Vale of the Silent,0J3L-V,0J3L-V III,0,1570,0,0
40016902,Vale of the Silent,0J3L-V,0J3L-V XII,660,0,0,0
40016874,Vale of the Silent,0J3L-V,0J3L-V VII,0,4570,0,0
40016870,Vale of the Silent,0J3L-V,0J3L-V V,0,0,0,963
40016869,Vale of the Silent,0J3L-V,0J3L-V IV,0,3770,0,0
40016883,Vale of the Silent,0J3L-V,0J3L-V IX,210,0,0,0
40016895,Vale of the Silent,0J3L-V,0J3L-V XI,250,0,0,0
40016906,Vale of the Silent,0J3L-V,0J3L-V XIII,610,0,0,0
40016872,Vale of the Silent,0J3L-V,0J3L-V VI,0,5050,0,0
40016877,Vale of the Silent,0J3L-V,0J3L-V VIII,580,0,0,0
40016866,Vale of the Silent,0J3L-V,0J3L-V I,0,0,0,1038
40016926,Vale of the Silent,H-NOU5,H-NOU5 VIII,0,8730,0,0
40016912,Vale of the Silent,H-NOU5,H-NOU5 II,0,4860,0,0
40016938,Vale of the Silent,H-NOU5,H-NOU5 X,0,4900,0,0
40016911,Vale of the Silent,H-NOU5,H-NOU5 I,0,1630,0,0
40016919,Vale of the Silent,H-NOU5,H-NOU5 VI,640,0,0,0
40016929,Vale of the Silent,H-NOU5,H-NOU5 IX,270,0,0,0
40016914,Vale of the Silent,H-NOU5,H-NOU5 III,0,3980,0,0
40016917,Vale of the Silent,H-NOU5,H-NOU5 V,0,5520,0,0
40016940,Vale of the Silent,H-NOU5,H-NOU5 XI,260,0,0,0
40016916,Vale of the Silent,H-NOU5,H-NOU5 IV,0,8930,0,0
40016923,Vale of the Silent,H-NOU5,H-NOU5 VII,0,5050,0,0
40016982,Vale of the Silent,KX-2UI,KX-2UI V,0,4570,0,0
40016973,Vale of the Silent,KX-2UI,KX-2UI I,0,1150,0,0
40016998,Vale of the Silent,KX-2UI,KX-2UI VIII,840,0,0,0
40017004,Vale of the Silent,KX-2UI,KX-2UI X,0,3570,0,0
40017000,Vale of the Silent,KX-2UI,KX-2UI IX,0,7660,0,0
40016989,Vale of the Silent,KX-2UI,KX-2UI VII,170,0,0,0
40016978,Vale of the Silent,KX-2UI,KX-2UI IV,0,3860,0,0
40016977,Vale of the Silent,KX-2UI,KX-2UI III,0,0,0,911
40016985,Vale of the Silent,KX-2UI,KX-2UI VI,0,4810,0,0
40016974,Vale of the Silent,KX-2UI,KX-2UI II,690,0,0,0
40017017,Vale of the Silent,MO-FIF,MO-FIF V,0,1210,0,0
40017022,Vale of the Silent,MO-FIF,MO-FIF VII,0,5960,0,0
40017019,Vale of the Silent,MO-FIF,MO-FIF VI,0,4320,0,0
40017026,Vale of the Silent,MO-FIF,MO-FIF IX,0,9000,0,0
40017012,Vale of the Silent,MO-FIF,MO-FIF III,0,6420,0,0
40017010,Vale of the Silent,MO-FIF,MO-FIF I,0,2110,0,0
40017013,Vale of the Silent,MO-FIF,MO-FIF IV,0,5100,0,0
40017011,Vale of the Silent,MO-FIF,MO-FIF II,0,3690,0,0
40017023,Vale of the Silent,MO-FIF,MO-FIF VIII,0,8320,0,0
40017047,Vale of the Silent,97-M96,97-M96 VII,110,0,0,0
40017030,Vale of the Silent,97-M96,97-M96 I,0,1230,0,0
40017043,Vale of the Silent,97-M96,97-M96 VI,540,0,0,0
40017032,Vale of the Silent,97-M96,97-M96 II,0,5020,0,0
40017060,Vale of the Silent,97-M96,97-M96 VIII,310,0,0,0
40017040,Vale of the Silent,97-M96,97-M96 V,540,0,0,0
40017037,Vale of the Silent,97-M96,97-M96 IV,0,3970,0,0
40017034,Vale of the Silent,97-M96,97-M96 III,0,6420,0,0
40017093,Vale of the Silent,MA-XAP,MA-XAP I,0,4220,0,0
40017127,Vale of the Silent,MA-XAP,MA-XAP VII,500,0,0,0
40017109,Vale of the Silent,MA-XAP,MA-XAP VI,120,0,0,0
40017094,Vale of the Silent,MA-XAP,MA-XAP II,0,1690,0,0
40017152,Vale of the Silent,MA-XAP,MA-XAP VIII,0,0,35,0
40017101,Vale of the Silent,MA-XAP,MA-XAP V,220,0,0,0
40017098,Vale of the Silent,MA-XAP,MA-XAP IV,0,9470,0,0
40017096,Vale of the Silent,MA-XAP,MA-XAP III,0,3060,0,0
40017162,Vale of the Silent,C-J7CR,C-J7CR II,0,2230,0,0
40017205,Vale of the Silent,C-J7CR,C-J7CR X,0,1880,0,0
40017178,Vale of the Silent,C-J7CR,C-J7CR VIII,470,0,0,0
40017166,Vale of the Silent,C-J7CR,C-J7CR IV,280,0,0,0
40017164,Vale of the Silent,C-J7CR,C-J7CR III,650,0,0,0
40017176,Vale of the Silent,C-J7CR,C-J7CR VII,670,0,0,0
40017200,Vale of the Silent,C-J7CR,C-J7CR IX,440,0,0,0
40017173,Vale of the Silent,C-J7CR,C-J7CR VI,0,10110,0,0
40017172,Vale of the Silent,C-J7CR,C-J7CR V,0,0,0,802
40017161,Vale of the Silent,C-J7CR,C-J7CR I,0,0,0,946
40017275,Vale of the Silent,Q-EHMJ,Q-EHMJ IX,0,2560,0,0
40017258,Vale of the Silent,Q-EHMJ,Q-EHMJ VIII,0,0,34,0
40017215,Vale of the Silent,Q-EHMJ,Q-EHMJ IV,120,0,0,0
40017234,Vale of the Silent,Q-EHMJ,Q-EHMJ V,0,8370,0,0
40017210,Vale of the Silent,Q-EHMJ,Q-EHMJ I,0,0,0,753
40017212,Vale of the Silent,Q-EHMJ,Q-EHMJ II,0,1260,0,0
40017213,Vale of the Silent,Q-EHMJ,Q-EHMJ III,0,0,0,1000
40017240,Vale of the Silent,Q-EHMJ,Q-EHMJ VII,280,0,0,0
40017236,Vale of the Silent,Q-EHMJ,Q-EHMJ VI,580,0,0,0
40017284,Vale of the Silent,XSQ-TF,XSQ-TF IV,420,0,0,0
40017399,Vale of the Silent,XSQ-TF,XSQ-TF XI,0,0,0,1079
40017316,Vale of the Silent,XSQ-TF,XSQ-TF VII,360,0,0,0
40017295,Vale of the Silent,XSQ-TF,XSQ-TF VI,320,0,0,0
40017290,Vale of the Silent,XSQ-TF,XSQ-TF V,190,0,0,0
40017282,Vale of the Silent,XSQ-TF,XSQ-TF III,640,0,0,0
40017372,Vale of the Silent,XSQ-TF,XSQ-TF X,0,0,42,0
40017280,Vale of the Silent,XSQ-TF,XSQ-TF II,0,7580,0,0
40017278,Vale of the Silent,XSQ-TF,XSQ-TF I,0,2010,0,0
40017341,Vale of the Silent,XSQ-TF,XSQ-TF VIII,0,7860,0,0
40017404,Vale of the Silent,XSQ-TF,XSQ-TF XII,0,6970,0,0
40017346,Vale of the Silent,XSQ-TF,XSQ-TF IX,230,0,0,0
40017408,Vale of the Silent,H-1EOH,H-1EOH II,0,2840,0,0
40017412,Vale of the Silent,H-1EOH,H-1EOH V,0,0,0,988
40017414,Vale of the Silent,H-1EOH,H-1EOH VI,0,9040,0,0
40017410,Vale of the Silent,H-1EOH,H-1EOH IV,0,3570,0,0
40017407,Vale of the Silent,H-1EOH,H-1EOH I,0,0,0,907
40017421,Vale of the Silent,H-1EOH,H-1EOH VIII,0,4300,0,0
40017409,Vale of the Silent,H-1EOH,H-1EOH III,0,3550,0,0
40017417,Vale of the Silent,H-1EOH,H-1EOH VII,0,7670,0,0
40017433,Vale of the Silent,IR-DYY,IR-DYY IV,0,6910,0,0
40017430,Vale of the Silent,IR-DYY,IR-DYY III,640,0,0,0
40017442,Vale of the Silent,IR-DYY,IR-DYY VI,370,0,0,0
40017428,Vale of the Silent,IR-DYY,IR-DYY II,0,7880,0,0
40017437,Vale of the Silent,IR-DYY,IR-DYY V,420,0,0,0
40017426,Vale of the Silent,IR-DYY,IR-DYY I,0,1350,0,0
40017465,Vale of the Silent,C-DHON,C-DHON VI,240,0,0,0
40017485,Vale of the Silent,C-DHON,C-DHON VIII,430,0,0,0
40017455,Vale of the Silent,C-DHON,C-DHON I,0,2980,0,0
40017476,Vale of the Silent,C-DHON,C-DHON VII,310,0,0,0
40017457,Vale of the Silent,C-DHON,C-DHON II,0,4410,0,0
40017462,Vale of the Silent,C-DHON,C-DHON V,0,8760,0,0
40017458,Vale of the Silent,C-DHON,C-DHON III,0,2540,0,0
40017460,Vale of the Silent,C-DHON,C-DHON IV,610,0,0,0
40017512,Vale of the Silent,F-D49D,F-D49D VII,140,0,0,0
40017497,Vale of the Silent,F-D49D,F-D49D II,0,4060,0,0
40017556,Vale of the Silent,F-D49D,F-D49D XI,0,4650,0,0
40017495,Vale of the Silent,F-D49D,F-D49D I,0,2760,0,0
40017498,Vale of the Silent,F-D49D,F-D49D III,0,9300,0,0
40017506,Vale of the Silent,F-D49D,F-D49D V,0,2490,0,0
40017535,Vale of the Silent,F-D49D,F-D49D IX,160,0,0,0
40017501,Vale of the Silent,F-D49D,F-D49D IV,0,3040,0,0
40017508,Vale of the Silent,F-D49D,F-D49D VI,0,6000,0,0
40017531,Vale of the Silent,F-D49D,F-D49D VIII,0,7820,0,0
40017540,Vale of the Silent,F-D49D,F-D49D X,380,0,0,0
40017591,Vale of the Silent,MQ-O27,MQ-O27 VI,470,0,0,0
40017560,Vale of the Silent,MQ-O27,MQ-O27 I,0,2390,0,0
40017564,Vale of the Silent,MQ-O27,MQ-O27 IV,500,0,0,0
40017562,Vale of the Silent,MQ-O27,MQ-O27 III,0,0,0,1101
40017561,Vale of the Silent,MQ-O27,MQ-O27 II,0,3800,0,0
40017568,Vale of the Silent,MQ-O27,MQ-O27 V,430,0,0,0
40017595,Vale of the Silent,MQ-O27,MQ-O27 VII,0,2340,0,0
40017610,Vale of the Silent,H-EY0P,H-EY0P VI,0,8730,0,0
40017605,Vale of the Silent,H-EY0P,H-EY0P IV,0,0,0,781
40017612,Vale of the Silent,H-EY0P,H-EY0P VII,680,0,0,0
40017602,Vale of the Silent,H-EY0P,H-EY0P III,0,4410,0,0
40017607,Vale of the Silent,H-EY0P,H-EY0P V,0,4520,0,0
40017601,Vale of the Silent,H-EY0P,H-EY0P II,0,1820,0,0
40017600,Vale of the Silent,H-EY0P,H-EY0P I,910,0,0,0
40017679,Vale of the Silent,UNAG-6,UNAG-6 X,240,0,0,0
40017619,Vale of the Silent,UNAG-6,UNAG-6 I,0,3630,0,0
40017635,Vale of the Silent,UNAG-6,UNAG-6 VII,0,9270,0,0
40017621,Vale of the Silent,UNAG-6,UNAG-6 II,0,4230,0,0
40017630,Vale of the Silent,UNAG-6,UNAG-6 V,0,3300,0,0
40017638,Vale of the Silent,UNAG-6,UNAG-6 VIII,300,0,0,0
40017632,Vale of the Silent,UNAG-6,UNAG-6 VI,0,9250,0,0
40017655,Vale of the Silent,UNAG-6,UNAG-6 IX,310,0,0,0
40017627,Vale of the Silent,UNAG-6,UNAG-6 IV,520,0,0,0
40017624,Vale of the Silent,UNAG-6,UNAG-6 III,0,4380,0,0
40017773,Vale of the Silent,E-SCTX,E-SCTX VII,460,0,0,0
40017707,Vale of the Silent,E-SCTX,E-SCTX I,0,1880,0,0
40017736,Vale of the Silent,E-SCTX,E-SCTX V,490,0,0,0
40017711,Vale of the Silent,E-SCTX,E-SCTX III,280,0,0,0
40017715,Vale of the Silent,E-SCTX,E-SCTX IV,520,0,0,0
40017798,Vale of the Silent,E-SCTX,E-SCTX VIII,0,0,31,0
40017754,Vale of the Silent,E-SCTX,E-SCTX VI,450,0,0,0
40017823,Vale of the Silent,E-SCTX,E-SCTX IX,710,0,0,0
40017709,Vale of the Silent,E-SCTX,E-SCTX II,0,3780,0,0
40017829,Vale of the Silent,S6QX-N,S6QX-N II,320,0,0,0
40017908,Vale of the Silent,S6QX-N,S6QX-N VII,0,4730,0,0
40017903,Vale of the Silent,S6QX-N,S6QX-N VI,0,0,34,0
40017876,Vale of the Silent,S6QX-N,S6QX-N V,480,0,0,0
40017846,Vale of the Silent,S6QX-N,S6QX-N III,170,0,0,0
40017827,Vale of the Silent,S6QX-N,S6QX-N I,0,0,0,880
40017851,Vale of the Silent,S6QX-N,S6QX-N IV,250,0,0,0
40017921,Vale of the Silent,IT-YAU,IT-YAU IV,0,3600,0,0
40017917,Vale of the Silent,IT-YAU,IT-YAU II,0,0,0,826
40017927,Vale of the Silent,IT-YAU,IT-YAU VI,0,7760,0,0
40017931,Vale of the Silent,IT-YAU,IT-YAU VII,240,0,0,0
40017915,Vale of the Silent,IT-YAU,IT-YAU I,990,0,0,0
40017924,Vale of the Silent,IT-YAU,IT-YAU V,0,2820,0,0
40017919,Vale of the Silent,IT-YAU,IT-YAU III,0,9390,0,0
40017937,Vale of the Silent,IT-YAU,IT-YAU VIII,150,0,0,0
40017962,Vale of the Silent,IT-YAU,IT-YAU X,0,1900,0,0
40017945,Vale of the Silent,IT-YAU,IT-YAU IX,310,0,0,0
40017971,Vale of the Silent,1VK-6B,1VK-6B III,910,0,0,0
40017972,Vale of the Silent,1VK-6B,1VK-6B IV,0,9690,0,0
40017967,Vale of the Silent,1VK-6B,1VK-6B I,0,1900,0,0
40017968,Vale of the Silent,1VK-6B,1VK-6B II,0,9990,0,0
40017978,Vale of the Silent,7-PO3P,7-PO3P I,0,2680,0,0
40018012,Vale of the Silent,7-PO3P,7-PO3P VII,120,0,0,0
40017994,Vale of the Silent,7-PO3P,7-PO3P VI,340,0,0,0
40017984,Vale of the Silent,7-PO3P,7-PO3P IV,600,0,0,0
40017980,Vale of the Silent,7-PO3P,7-PO3P II,0,4120,0,0
40018033,Vale of the Silent,7-PO3P,7-PO3P VIII,480,0,0,0
40017987,Vale of the Silent,7-PO3P,7-PO3P V,140,0,0,0
40017982,Vale of the Silent,7-PO3P,7-PO3P III,0,8010,0,0
40018057,Vale of the Silent,7-PO3P,7-PO3P IX,0,0,34,0
40018064,Vale of the Silent,1W-0KS,1W-0KS II,0,0,0,879
40018089,Vale of the Silent,1W-0KS,1W-0KS V,320,0,0,0
40018063,Vale of the Silent,1W-0KS,1W-0KS I,0,5130,0,0
40018134,Vale of the Silent,1W-0KS,1W-0KS VII,0,0,0,680
40018068,Vale of the Silent,1W-0KS,1W-0KS IV,320,0,0,0
40018108,Vale of the Silent,1W-0KS,1W-0KS VI,280,0,0,0
40018066,Vale of the Silent,1W-0KS,1W-0KS III,520,0,0,0
40018162,Vale of the Silent,669-IX,669-IX VIII,400,0,0,0
40018143,Vale of the Silent,669-IX,669-IX IV,0,4860,0,0
40018141,Vale of the Silent,669-IX,669-IX III,0,4260,0,0
40018150,Vale of the Silent,669-IX,669-IX VI,0,7700,0,0
40018185,Vale of the Silent,669-IX,669-IX IX,0,0,34,0
40018140,Vale of the Silent,669-IX,669-IX II,0,3630,0,0
40018139,Vale of the Silent,669-IX,669-IX I,0,0,0,991
40018146,Vale of the Silent,669-IX,669-IX V,490,0,0,0
40018153,Vale of the Silent,669-IX,669-IX VII,480,0,0,0
40018193,Vale of the Silent,0R-F2F,0R-F2F III,0,6900,0,0
40018196,Vale of the Silent,0R-F2F,0R-F2F IV,0,9200,0,0
40018191,Vale of the Silent,0R-F2F,0R-F2F II,520,0,0,0
40018201,Vale of the Silent,0R-F2F,0R-F2F VI,0,8290,0,0
40018204,Vale of the Silent,0R-F2F,0R-F2F VII,0,0,0,643
40018190,Vale of the Silent,0R-F2F,0R-F2F I,0,1630,0,0
40018199,Vale of the Silent,0R-F2F,0R-F2F V,0,7560,0,0
40018205,Vale of the Silent,0R-F2F,0R-F2F VIII,0,9050,0,0
40018212,Vale of the Silent,R-P7KL,R-P7KL II,0,9460,0,0
40018266,Vale of the Silent,R-P7KL,R-P7KL VII,440,0,0,0
40018214,Vale of the Silent,R-P7KL,R-P7KL III,0,2470,0,0
40018216,Vale of the Silent,R-P7KL,R-P7KL IV,190,0,0,0
40018220,Vale of the Silent,R-P7KL,R-P7KL V,120,0,0,0
40018210,Vale of the Silent,R-P7KL,R-P7KL I,0,2640,0,0
40018292,Vale of the Silent,R-P7KL,R-P7KL VIII,0,0,31,0
40018247,Vale of the Silent,R-P7KL,R-P7KL VI,450,0,0,0
40018348,Vale of the Silent,2DWM-2,2DWM-2 VII,0,4850,0,0
40018345,Vale of the Silent,2DWM-2,2DWM-2 VI,0,5610,0,0
40018353,Vale of the Silent,2DWM-2,2DWM-2 VIII,0,3060,0,0
40018299,Vale of the Silent,2DWM-2,2DWM-2 I,0,3620,0,0
40018300,Vale of the Silent,2DWM-2,2DWM-2 II,0,9250,0,0
40018302,Vale of the Silent,2DWM-2,2DWM-2 III,0,7880,0,0
40018304,Vale of the Silent,2DWM-2,2DWM-2 IV,300,0,0,0
40018321,Vale of the Silent,2DWM-2,2DWM-2 V,470,0,0,0
40018360,Vale of the Silent,XF-PWO,XF-PWO III,0,8440,0,0
40018362,Vale of the Silent,XF-PWO,XF-PWO IV,0,9370,0,0
40018371,Vale of the Silent,XF-PWO,XF-PWO VI,280,0,0,0
40018365,Vale of the Silent,XF-PWO,XF-PWO V,360,0,0,0
40018380,Vale of the Silent,XF-PWO,XF-PWO VII,0,3150,0,0
40018385,Vale of the Silent,XF-PWO,XF-PWO VIII,0,0,33,0
40018359,Vale of the Silent,XF-PWO,XF-PWO II,0,2080,0,0
40018358,Vale of the Silent,XF-PWO,XF-PWO I,0,0,0,629
40018416,Vale of the Silent,1N-FJ8,1N-FJ8 II,0,3040,0,0
40018493,Vale of the Silent,1N-FJ8,1N-FJ8 IX,0,0,38,0
40018443,Vale of the Silent,1N-FJ8,1N-FJ8 VII,300,0,0,0
40018417,Vale of the Silent,1N-FJ8,1N-FJ8 III,590,0,0,0
40018422,Vale of the Silent,1N-FJ8,1N-FJ8 VI,370,0,0,0
40018415,Vale of the Silent,1N-FJ8,1N-FJ8 I,0,4110,0,0
40018419,Vale of the Silent,1N-FJ8,1N-FJ8 IV,0,2280,0,0
40018463,Vale of the Silent,1N-FJ8,1N-FJ8 VIII,300,0,0,0
40018421,Vale of the Silent,1N-FJ8,1N-FJ8 V,0,6480,0,0
40018501,Vale of the Silent,VI2K-J,VI2K-J II,0,1570,0,0
40018508,Vale of the Silent,VI2K-J,VI2K-J V,0,7540,0,0
40018499,Vale of the Silent,VI2K-J,VI2K-J I,520,0,0,0
